holiday_indexed,temp,rain_1h,snow_1h,clouds_all,weather_main_indexed,weather_description_indexed,date_time,traffic_volume
0.0,284.4,0.0,0.0,93,2.0,1.0,2012-10-14T18:00:00.000+05:30,4080
0.0,284.17,0.0,0.0,93,2.0,1.0,2012-10-14T19:00:00.000+05:30,3453
0.0,284.03,0.0,0.0,93,2.0,1.0,2012-10-14T20:00:00.000+05:30,2718
0.0,283.58,0.0,0.0,93,2.0,1.0,2012-10-14T21:00:00.000+05:30,2439
0.0,283.04,0.0,0.0,93,2.0,1.0,2012-10-14T22:00:00.000+05:30,1819
0.0,281.95,0.0,0.0,93,8.0,12.0,2012-10-14T23:00:00.000+05:30,1002
0.0,281.95,0.0,0.0,93,2.0,1.0,2012-10-14T23:00:00.000+05:30,1002
0.0,281.61,0.0,0.0,93,2.0,1.0,2012-10-15T00:00:00.000+05:30,542
0.0,281.61,0.0,0.0,93,8.0,12.0,2012-10-15T00:00:00.000+05:30,542
0.0,281.57,0.0,0.0,85,8.0,12.0,2012-10-15T01:00:00.000+05:30,303
0.0,281.42,0.0,0.0,85,8.0,12.0,2012-10-15T02:00:00.000+05:30,239
0.0,281.29,0.0,0.0,85,8.0,12.0,2012-10-15T03:00:00.000+05:30,335
0.0,281.29,0.0,0.0,85,2.0,1.0,2012-10-15T03:00:00.000+05:30,335
0.0,281.02,0.0,0.0,85,8.0,12.0,2012-10-15T04:00:00.000+05:30,810
0.0,281.02,0.0,0.0,85,2.0,1.0,2012-10-15T04:00:00.000+05:30,810
0.0,280.82,0.0,0.0,85,8.0,12.0,2012-10-15T05:00:00.000+05:30,2606
0.0,280.82,0.0,0.0,85,2.0,1.0,2012-10-15T05:00:00.000+05:30,2606
0.0,280.39,0.0,0.0,85,2.0,1.0,2012-10-15T06:00:00.000+05:30,5714
0.0,280.19,0.0,0.0,100,2.0,1.0,2012-10-15T07:00:00.000+05:30,6798
0.0,279.82,0.0,0.0,100,2.0,1.0,2012-10-15T08:00:00.000+05:30,6114
0.0,279.75,0.0,0.0,100,2.0,1.0,2012-10-15T09:00:00.000+05:30,5094
0.0,280.07,0.0,0.0,100,2.0,1.0,2012-10-15T10:00:00.000+05:30,4473
0.0,280.32,0.0,0.0,90,0.0,2.0,2012-10-15T11:00:00.000+05:30,4529
0.0,281.72,0.0,0.0,100,1.0,0.0,2012-10-15T12:00:00.000+05:30,4823
0.0,284.01,0.0,0.0,40,0.0,4.0,2012-10-15T13:00:00.000+05:30,4872
0.0,285.88,0.0,0.0,1,1.0,0.0,2012-10-15T14:00:00.000+05:30,5238
0.0,286.87,0.0,0.0,1,1.0,0.0,2012-10-15T15:00:00.000+05:30,5584
0.0,287.6,0.0,0.0,20,0.0,6.0,2012-10-15T16:00:00.000+05:30,6246
0.0,287.27,0.0,0.0,20,0.0,6.0,2012-10-15T17:00:00.000+05:30,5957
0.0,286.18,0.0,0.0,20,0.0,6.0,2012-10-15T18:00:00.000+05:30,4535
0.0,285.2,0.0,0.0,75,0.0,3.0,2012-10-15T19:00:00.000+05:30,3234
0.0,284.68,0.0,0.0,75,0.0,3.0,2012-10-15T20:00:00.000+05:30,2677
0.0,284.49,0.0,0.0,90,0.0,2.0,2012-10-15T21:00:00.000+05:30,2077
0.0,283.54,0.0,0.0,20,0.0,6.0,2012-10-15T22:00:00.000+05:30,1380
0.0,282.33,0.0,0.0,75,0.0,3.0,2012-10-15T23:00:00.000+05:30,927
0.0,281.21,0.0,0.0,20,0.0,6.0,2012-10-16T00:00:00.000+05:30,500
0.0,279.87,0.0,0.0,1,1.0,0.0,2012-10-16T01:00:00.000+05:30,324
0.0,278.93,0.0,0.0,1,1.0,0.0,2012-10-16T02:00:00.000+05:30,257
0.0,277.91,0.0,0.0,1,1.0,0.0,2012-10-16T03:00:00.000+05:30,354
0.0,277.21,0.0,0.0,1,1.0,0.0,2012-10-16T04:00:00.000+05:30,769
0.0,276.61,0.0,0.0,1,1.0,0.0,2012-10-16T05:00:00.000+05:30,2769
0.0,276.11,0.0,0.0,1,1.0,0.0,2012-10-16T06:00:00.000+05:30,5789
0.0,274.81,0.0,0.0,20,0.0,6.0,2012-10-16T07:00:00.000+05:30,7055
0.0,274.99,0.0,0.0,20,0.0,6.0,2012-10-16T08:00:00.000+05:30,6408
0.0,277.91,0.0,0.0,20,0.0,6.0,2012-10-16T09:00:00.000+05:30,5254
0.0,280.71,0.0,0.0,20,0.0,6.0,2012-10-16T10:00:00.000+05:30,4547
0.0,283.85,0.0,0.0,20,0.0,6.0,2012-10-16T11:00:00.000+05:30,4784
0.0,286.01,0.0,0.0,40,0.0,4.0,2012-10-16T12:00:00.000+05:30,5015
0.0,286.31,0.0,0.0,1,1.0,0.0,2012-10-16T13:00:00.000+05:30,5057
0.0,288.15,0.0,0.0,75,0.0,3.0,2012-10-16T14:00:00.000+05:30,5430
0.0,289.15,0.0,0.0,75,0.0,3.0,2012-10-16T15:00:00.000+05:30,5813
0.0,288.99,0.0,0.0,75,0.0,3.0,2012-10-16T16:00:00.000+05:30,6496
0.0,288.86,0.0,0.0,75,0.0,3.0,2012-10-16T17:00:00.000+05:30,6429
0.0,288.16,0.0,0.0,90,0.0,2.0,2012-10-16T18:00:00.000+05:30,5142
0.0,287.28,0.0,0.0,68,3.0,5.0,2012-10-16T19:00:00.000+05:30,3311
0.0,287.04,0.0,0.0,90,0.0,2.0,2012-10-16T20:00:00.000+05:30,2777
0.0,286.9,0.0,0.0,90,0.0,2.0,2012-10-16T21:00:00.000+05:30,2331
0.0,287.09,0.0,0.0,90,0.0,2.0,2012-10-16T22:00:00.000+05:30,1767
0.0,287.09,0.0,0.0,90,0.0,2.0,2012-10-16T23:00:00.000+05:30,1093
0.0,286.89,0.0,0.0,75,0.0,3.0,2012-10-17T00:00:00.000+05:30,554
0.0,286.93,0.0,0.0,75,0.0,3.0,2012-10-17T01:00:00.000+05:30,333
0.0,286.93,0.0,0.0,90,0.0,2.0,2012-10-17T02:00:00.000+05:30,267
0.0,287.07,0.0,0.0,90,0.0,2.0,2012-10-17T03:00:00.000+05:30,358
0.0,286.56,0.0,0.0,75,0.0,3.0,2012-10-17T04:00:00.000+05:30,777
0.0,285.91,0.0,0.0,90,0.0,2.0,2012-10-17T05:00:00.000+05:30,2732
0.0,285.29,0.0,0.0,90,0.0,2.0,2012-10-17T06:00:00.000+05:30,5637
0.0,284.92,0.0,0.0,75,0.0,3.0,2012-10-17T07:00:00.000+05:30,5564
0.0,285.35,0.0,0.0,75,0.0,3.0,2012-10-17T08:00:00.000+05:30,6274
0.0,285.72,0.0,0.0,100,3.0,18.0,2012-10-17T09:00:00.000+05:30,5403
0.0,285.72,0.0,0.0,100,3.0,5.0,2012-10-17T09:00:00.000+05:30,5403
0.0,287.09,0.0,0.0,75,0.0,3.0,2012-10-17T10:00:00.000+05:30,4680
0.0,288.31,0.0,0.0,75,0.0,3.0,2012-10-17T11:00:00.000+05:30,4642
0.0,288.61,0.0,0.0,1,1.0,0.0,2012-10-17T12:00:00.000+05:30,4979
0.0,290.32,0.0,0.0,1,1.0,0.0,2012-10-17T13:00:00.000+05:30,4851
0.0,291.36,0.0,0.0,1,1.0,0.0,2012-10-17T14:00:00.000+05:30,4291
0.0,292.01,0.0,0.0,1,1.0,0.0,2012-10-17T15:00:00.000+05:30,4714
0.0,292.61,0.0,0.0,1,1.0,0.0,2012-10-17T16:00:00.000+05:30,6723
0.0,292.65,0.0,0.0,1,1.0,0.0,2012-10-17T17:00:00.000+05:30,6180
0.0,290.52,0.0,0.0,40,0.0,4.0,2012-10-17T18:00:00.000+05:30,4843
0.0,288.35,0.0,0.0,40,0.0,4.0,2012-10-17T19:00:00.000+05:30,3435
0.0,286.72,0.0,0.0,40,0.0,4.0,2012-10-17T20:00:00.000+05:30,2921
0.0,285.49,0.0,0.0,40,0.0,4.0,2012-10-17T21:00:00.000+05:30,2763
0.0,284.22,0.0,0.0,20,0.0,6.0,2012-10-17T22:00:00.000+05:30,1930
0.0,283.8,0.0,0.0,20,0.0,6.0,2012-10-17T23:00:00.000+05:30,1160
0.0,283.72,0.0,0.0,20,0.0,6.0,2012-10-18T00:00:00.000+05:30,654
0.0,282.8,0.0,0.0,40,0.0,4.0,2012-10-18T01:00:00.000+05:30,374
0.0,282.32,0.0,0.0,99,2.0,1.0,2012-10-18T02:00:00.000+05:30,301
0.0,282.38,0.0,0.0,99,2.0,1.0,2012-10-18T03:00:00.000+05:30,397
0.0,282.76,0.0,0.0,90,0.0,2.0,2012-10-18T04:00:00.000+05:30,794
0.0,282.88,0.0,0.0,99,2.0,1.0,2012-10-18T05:00:00.000+05:30,2564
0.0,284.18,0.0,0.0,75,0.0,3.0,2012-10-18T06:00:00.000+05:30,5358
0.0,284.69,0.0,0.0,90,0.0,2.0,2012-10-18T07:00:00.000+05:30,6441
0.0,285.0,0.0,0.0,90,0.0,2.0,2012-10-18T08:00:00.000+05:30,5536
0.0,286.9,0.0,0.0,99,3.0,5.0,2012-10-18T09:00:00.000+05:30,5256
0.0,288.35,0.0,0.0,90,0.0,2.0,2012-10-18T10:00:00.000+05:30,4619
0.0,289.59,0.0,0.0,90,0.0,2.0,2012-10-18T11:00:00.000+05:30,5107
0.0,288.27,0.0,0.0,99,3.0,5.0,2012-10-18T12:00:00.000+05:30,5147
0.0,286.41,0.0,0.0,90,0.0,2.0,2012-10-18T13:00:00.000+05:30,5283
0.0,285.96,0.0,0.0,90,0.0,2.0,2012-10-18T14:00:00.000+05:30,5704
0.0,287.04,0.0,0.0,90,0.0,2.0,2012-10-18T15:00:00.000+05:30,5887
0.0,287.18,0.0,0.0,90,0.0,2.0,2012-10-18T16:00:00.000+05:30,6307
0.0,286.94,0.0,0.0,90,0.0,2.0,2012-10-18T17:00:00.000+05:30,5953
0.0,286.01,0.0,0.0,90,0.0,2.0,2012-10-18T18:00:00.000+05:30,4519
0.0,284.67,0.0,0.0,100,5.0,11.0,2012-10-18T19:00:00.000+05:30,3427
0.0,283.44,0.0,0.0,100,3.0,5.0,2012-10-18T20:00:00.000+05:30,2921
0.0,282.51,0.0,0.0,100,5.0,11.0,2012-10-18T21:00:00.000+05:30,2649
0.0,281.9,0.0,0.0,90,0.0,2.0,2012-10-18T22:00:00.000+05:30,2005
0.0,281.85,0.0,0.0,90,0.0,2.0,2012-10-18T23:00:00.000+05:30,1177
0.0,281.28,0.0,0.0,90,0.0,2.0,2012-10-19T00:00:00.000+05:30,699
0.0,280.97,0.0,0.0,87,2.0,1.0,2012-10-19T01:00:00.000+05:30,436
0.0,280.44,0.0,0.0,87,2.0,1.0,2012-10-19T02:00:00.000+05:30,353
0.0,280.44,0.0,0.0,87,5.0,11.0,2012-10-19T02:00:00.000+05:30,353
0.0,280.02,0.0,0.0,87,2.0,1.0,2012-10-19T03:00:00.000+05:30,399
0.0,279.79,0.0,0.0,87,5.0,14.0,2012-10-19T04:00:00.000+05:30,720
0.0,279.79,0.0,0.0,87,2.0,1.0,2012-10-19T04:00:00.000+05:30,720
0.0,279.79,0.0,0.0,87,5.0,11.0,2012-10-19T04:00:00.000+05:30,720
0.0,279.79,0.0,0.0,87,3.0,5.0,2012-10-19T04:00:00.000+05:30,720
0.0,279.74,0.0,0.0,87,3.0,5.0,2012-10-19T05:00:00.000+05:30,2370
0.0,279.74,0.0,0.0,87,2.0,1.0,2012-10-19T05:00:00.000+05:30,2370
0.0,279.65,0.0,0.0,87,2.0,1.0,2012-10-19T06:00:00.000+05:30,5162
0.0,279.65,0.0,0.0,87,3.0,5.0,2012-10-19T06:00:00.000+05:30,5162
0.0,279.65,0.0,0.0,87,5.0,11.0,2012-10-19T06:00:00.000+05:30,5162
0.0,279.45,0.0,0.0,91,3.0,9.0,2012-10-19T07:00:00.000+05:30,5777
0.0,279.45,0.0,0.0,91,2.0,1.0,2012-10-19T07:00:00.000+05:30,5777
0.0,279.22,0.0,0.0,91,3.0,5.0,2012-10-19T08:00:00.000+05:30,5235
0.0,279.22,0.0,0.0,91,5.0,11.0,2012-10-19T08:00:00.000+05:30,5235
0.0,279.22,0.0,0.0,91,2.0,1.0,2012-10-19T08:00:00.000+05:30,5235
0.0,279.35,0.0,0.0,91,2.0,1.0,2012-10-19T09:00:00.000+05:30,4606
0.0,279.35,0.0,0.0,91,3.0,5.0,2012-10-19T09:00:00.000+05:30,4606
0.0,279.92,0.0,0.0,91,2.0,1.0,2012-10-19T10:00:00.000+05:30,4328
0.0,280.44,0.0,0.0,90,0.0,2.0,2012-10-19T11:00:00.000+05:30,4282
0.0,281.0,0.0,0.0,90,0.0,2.0,2012-10-19T12:00:00.000+05:30,4489
0.0,281.51,0.0,0.0,90,0.0,2.0,2012-10-19T13:00:00.000+05:30,4908
0.0,281.93,0.0,0.0,92,2.0,1.0,2012-10-19T14:00:00.000+05:30,5620
0.0,281.94,0.0,0.0,92,5.0,11.0,2012-10-19T15:00:00.000+05:30,5849
0.0,281.94,0.0,0.0,92,2.0,1.0,2012-10-19T15:00:00.000+05:30,5849
0.0,282.27,0.0,0.0,92,3.0,9.0,2012-10-19T16:00:00.000+05:30,4945
0.0,282.41,0.0,0.0,92,3.0,5.0,2012-10-19T17:00:00.000+05:30,4619
0.0,282.21,0.0,0.0,90,0.0,2.0,2012-10-19T18:00:00.000+05:30,4479
0.0,281.69,0.0,0.0,75,0.0,3.0,2012-10-19T19:00:00.000+05:30,3804
0.0,281.26,0.0,0.0,90,0.0,2.0,2012-10-19T20:00:00.000+05:30,2908
0.0,280.66,0.0,0.0,92,2.0,1.0,2012-10-19T21:00:00.000+05:30,2942
0.0,280.43,0.0,0.0,92,5.0,11.0,2012-10-19T22:00:00.000+05:30,3077
0.0,280.43,0.0,0.0,92,5.0,14.0,2012-10-19T22:00:00.000+05:30,3077
0.0,280.1,0.0,0.0,92,2.0,1.0,2012-10-19T23:00:00.000+05:30,2051
0.0,280.1,0.0,0.0,92,3.0,5.0,2012-10-19T23:00:00.000+05:30,2051
0.0,280.1,0.0,0.0,92,5.0,11.0,2012-10-19T23:00:00.000+05:30,2051
0.0,280.06,0.0,0.0,92,3.0,9.0,2012-10-20T00:00:00.000+05:30,1270
0.0,280.06,0.0,0.0,92,3.0,5.0,2012-10-20T00:00:00.000+05:30,1270
0.0,280.28,0.0,0.0,96,3.0,5.0,2012-10-20T01:00:00.000+05:30,773
0.0,280.28,0.0,0.0,96,5.0,14.0,2012-10-20T01:00:00.000+05:30,773
0.0,280.38,0.0,0.0,96,5.0,11.0,2012-10-20T02:00:00.000+05:30,589
0.0,280.62,0.0,0.0,96,5.0,11.0,2012-10-20T03:00:00.000+05:30,432
0.0,280.62,0.0,0.0,96,2.0,1.0,2012-10-20T03:00:00.000+05:30,432
0.0,280.91,0.0,0.0,96,3.0,5.0,2012-10-20T04:00:00.000+05:30,401
0.0,280.91,0.0,0.0,96,2.0,1.0,2012-10-20T04:00:00.000+05:30,401
0.0,280.91,0.0,0.0,96,5.0,14.0,2012-10-20T04:00:00.000+05:30,401
0.0,280.96,0.0,0.0,96,5.0,14.0,2012-10-20T05:00:00.000+05:30,759
0.0,280.96,0.0,0.0,96,2.0,1.0,2012-10-20T05:00:00.000+05:30,759
0.0,280.96,0.0,0.0,96,3.0,5.0,2012-10-20T05:00:00.000+05:30,759
0.0,281.13,0.0,0.0,96,5.0,11.0,2012-10-20T06:00:00.000+05:30,1313
0.0,281.13,0.0,0.0,96,3.0,5.0,2012-10-20T06:00:00.000+05:30,1313
0.0,281.13,0.0,0.0,96,2.0,1.0,2012-10-20T06:00:00.000+05:30,1313
0.0,281.28,0.0,0.0,100,2.0,1.0,2012-10-20T07:00:00.000+05:30,1824
0.0,281.28,0.0,0.0,100,5.0,14.0,2012-10-20T07:00:00.000+05:30,1824
0.0,281.28,0.0,0.0,100,3.0,5.0,2012-10-20T07:00:00.000+05:30,1824
0.0,281.19,0.0,0.0,100,2.0,1.0,2012-10-20T08:00:00.000+05:30,2787
0.0,281.19,0.0,0.0,100,5.0,14.0,2012-10-20T08:00:00.000+05:30,2787
0.0,281.19,0.0,0.0,100,3.0,5.0,2012-10-20T08:00:00.000+05:30,2787
0.0,281.7,0.0,0.0,100,3.0,5.0,2012-10-20T09:00:00.000+05:30,3713
0.0,281.7,0.0,0.0,100,2.0,1.0,2012-10-20T09:00:00.000+05:30,3713
0.0,281.7,0.0,0.0,100,5.0,14.0,2012-10-20T09:00:00.000+05:30,3713
0.0,281.7,0.0,0.0,100,5.0,11.0,2012-10-20T09:00:00.000+05:30,3713
0.0,282.02,0.0,0.0,100,2.0,1.0,2012-10-20T10:00:00.000+05:30,3815
0.0,282.02,0.0,0.0,100,5.0,14.0,2012-10-20T10:00:00.000+05:30,3815
0.0,282.02,0.0,0.0,100,3.0,9.0,2012-10-20T10:00:00.000+05:30,3815
0.0,282.02,0.0,0.0,100,3.0,5.0,2012-10-20T10:00:00.000+05:30,3815
0.0,282.35,0.0,0.0,100,3.0,5.0,2012-10-20T11:00:00.000+05:30,4339
0.0,282.35,0.0,0.0,100,2.0,1.0,2012-10-20T11:00:00.000+05:30,4339
0.0,282.35,0.0,0.0,100,5.0,14.0,2012-10-20T11:00:00.000+05:30,4339
0.0,282.71,0.0,0.0,100,3.0,5.0,2012-10-20T12:00:00.000+05:30,4613
0.0,282.71,0.0,0.0,100,3.0,16.0,2012-10-20T12:00:00.000+05:30,4613
0.0,282.71,0.0,0.0,100,3.0,9.0,2012-10-20T12:00:00.000+05:30,4613
0.0,282.71,0.0,0.0,100,2.0,1.0,2012-10-20T12:00:00.000+05:30,4613
0.0,283.31,0.0,0.0,48,3.0,5.0,2012-10-20T13:00:00.000+05:30,4507
0.0,283.79,0.0,0.0,90,0.0,2.0,2012-10-20T14:00:00.000+05:30,4452
0.0,284.2,0.0,0.0,75,0.0,3.0,2012-10-20T15:00:00.000+05:30,4636
0.0,284.32,0.0,0.0,90,0.0,2.0,2012-10-20T16:00:00.000+05:30,4810
0.0,284.13,0.0,0.0,75,0.0,3.0,2012-10-20T17:00:00.000+05:30,5125
0.0,283.14,0.0,0.0,40,0.0,4.0,2012-10-20T18:00:00.000+05:30,4337
0.0,281.4,0.0,0.0,40,0.0,4.0,2012-10-20T19:00:00.000+05:30,3644
0.0,280.47,0.0,0.0,20,0.0,6.0,2012-10-20T20:00:00.000+05:30,3107
0.0,279.52,0.0,0.0,20,0.0,6.0,2012-10-20T21:00:00.000+05:30,2929
0.0,278.85,0.0,0.0,48,2.0,1.0,2012-10-20T22:00:00.000+05:30,2865
0.0,278.12,0.0,0.0,48,8.0,12.0,2012-10-20T23:00:00.000+05:30,2340
0.0,277.94,0.0,0.0,48,2.0,1.0,2012-10-21T00:00:00.000+05:30,1372
0.0,275.93,0.0,0.0,60,8.0,12.0,2012-10-21T08:00:00.000+05:30,1928
0.0,275.93,0.0,0.0,60,2.0,1.0,2012-10-21T08:00:00.000+05:30,1928
0.0,284.09,0.0,0.0,75,0.0,3.0,2012-10-21T17:00:00.000+05:30,4695
0.0,282.6,0.0,0.0,75,0.0,3.0,2012-10-21T18:00:00.000+05:30,4335
0.0,281.72,0.0,0.0,90,0.0,2.0,2012-10-21T22:00:00.000+05:30,1583
0.0,281.26,0.0,0.0,90,0.0,2.0,2012-10-21T23:00:00.000+05:30,959
0.0,281.29,0.0,0.0,75,0.0,3.0,2012-10-22T00:00:00.000+05:30,498
0.0,281.01,0.0,0.0,75,0.0,3.0,2012-10-22T01:00:00.000+05:30,306
0.0,280.57,0.0,0.0,40,0.0,4.0,2012-10-22T02:00:00.000+05:30,259
0.0,280.54,0.0,0.0,75,0.0,3.0,2012-10-22T03:00:00.000+05:30,324
0.0,279.37,0.0,0.0,8,2.0,1.0,2012-10-22T04:00:00.000+05:30,806
0.0,279.18,0.0,0.0,8,2.0,1.0,2012-10-22T05:00:00.000+05:30,2622
0.0,279.05,0.0,0.0,8,2.0,1.0,2012-10-22T06:00:00.000+05:30,5456
0.0,282.7,0.0,0.0,38,1.0,0.0,2012-10-22T10:00:00.000+05:30,4324
0.0,286.17,0.0,0.0,40,0.0,4.0,2012-10-22T11:00:00.000+05:30,4378
0.0,288.61,0.0,0.0,75,0.0,3.0,2012-10-22T12:00:00.000+05:30,4639
0.0,290.59,0.0,0.0,20,0.0,6.0,2012-10-22T13:00:00.000+05:30,4546
0.0,292.21,0.0,0.0,75,0.0,3.0,2012-10-22T14:00:00.000+05:30,5006
0.0,293.56,0.0,0.0,75,0.0,3.0,2012-10-22T15:00:00.000+05:30,5361
0.0,293.43,0.0,0.0,40,0.0,4.0,2012-10-22T16:00:00.000+05:30,6101
0.0,293.4,0.0,0.0,40,0.0,4.0,2012-10-22T17:00:00.000+05:30,5781
0.0,291.47,0.0,0.0,20,0.0,6.0,2012-10-22T18:00:00.000+05:30,4272
0.0,289.17,0.0,0.0,20,0.0,6.0,2012-10-22T19:00:00.000+05:30,3091
0.0,287.28,0.0,0.0,1,1.0,0.0,2012-10-22T20:00:00.000+05:30,2434
0.0,286.1,0.0,0.0,1,1.0,0.0,2012-10-22T21:00:00.000+05:30,1984
0.0,285.45,0.0,0.0,75,0.0,3.0,2012-10-22T22:00:00.000+05:30,1383
0.0,285.33,0.0,0.0,90,0.0,2.0,2012-10-22T23:00:00.000+05:30,959
0.0,285.07,0.0,0.0,90,0.0,2.0,2012-10-23T00:00:00.000+05:30,511
0.0,284.58,0.0,0.0,90,0.0,2.0,2012-10-23T01:00:00.000+05:30,346
0.0,283.88,0.0,0.0,75,0.0,3.0,2012-10-23T02:00:00.000+05:30,253
0.0,283.55,0.0,0.0,75,0.0,3.0,2012-10-23T03:00:00.000+05:30,349
0.0,282.85,0.0,0.0,20,0.0,6.0,2012-10-23T04:00:00.000+05:30,807
0.0,282.42,0.0,0.0,20,0.0,6.0,2012-10-23T05:00:00.000+05:30,2669
0.0,282.13,0.0,0.0,75,0.0,3.0,2012-10-23T06:00:00.000+05:30,5210
0.0,281.85,0.0,0.0,40,0.0,4.0,2012-10-23T07:00:00.000+05:30,6083
0.0,281.85,0.0,0.0,20,0.0,6.0,2012-10-23T08:00:00.000+05:30,5790
0.0,283.07,0.0,0.0,75,0.0,3.0,2012-10-23T09:00:00.000+05:30,5484
0.0,284.53,0.0,0.0,90,0.0,2.0,2012-10-23T10:00:00.000+05:30,4407
0.0,285.6,0.0,0.0,75,0.0,3.0,2012-10-23T11:00:00.000+05:30,4725
0.0,286.63,0.0,0.0,90,0.0,2.0,2012-10-23T12:00:00.000+05:30,4826
0.0,286.75,0.0,0.0,99,3.0,9.0,2012-10-23T13:00:00.000+05:30,4945
0.0,287.97,0.0,0.0,90,0.0,2.0,2012-10-23T14:00:00.000+05:30,5065
0.0,288.54,0.0,0.0,99,7.0,13.0,2012-10-23T15:00:00.000+05:30,5618
0.0,288.72,0.0,0.0,90,0.0,2.0,2012-10-23T16:00:00.000+05:30,6094
0.0,288.53,0.0,0.0,90,0.0,2.0,2012-10-23T17:00:00.000+05:30,5844
0.0,288.16,0.0,0.0,90,0.0,2.0,2012-10-23T18:00:00.000+05:30,4649
0.0,287.59,0.0,0.0,90,0.0,2.0,2012-10-23T19:00:00.000+05:30,3180
0.0,287.21,0.0,0.0,90,0.0,2.0,2012-10-23T20:00:00.000+05:30,2963
0.0,286.29,0.0,0.0,90,0.0,2.0,2012-10-23T21:00:00.000+05:30,2450
0.0,285.7,0.0,0.0,90,0.0,2.0,2012-10-23T22:00:00.000+05:30,1613
0.0,285.61,0.0,0.0,90,0.0,2.0,2012-10-23T23:00:00.000+05:30,1021
0.0,285.37,0.0,0.0,99,2.0,1.0,2012-10-24T00:00:00.000+05:30,580
0.0,285.37,0.0,0.0,99,5.0,11.0,2012-10-24T00:00:00.000+05:30,580
0.0,285.51,0.0,0.0,90,0.0,2.0,2012-10-24T01:00:00.000+05:30,298
0.0,285.6,0.0,0.0,100,6.0,10.0,2012-10-24T02:00:00.000+05:30,261
0.0,285.99,0.0,0.0,100,6.0,10.0,2012-10-24T03:00:00.000+05:30,408
0.0,285.99,0.0,0.0,100,2.0,1.0,2012-10-24T03:00:00.000+05:30,408
0.0,285.94,0.0,0.0,100,7.0,13.0,2012-10-24T04:00:00.000+05:30,793
0.0,285.94,0.0,0.0,100,2.0,1.0,2012-10-24T04:00:00.000+05:30,793
0.0,285.97,0.0,0.0,90,3.0,5.0,2012-10-24T05:00:00.000+05:30,2643
0.0,285.97,0.0,0.0,90,7.0,13.0,2012-10-24T05:00:00.000+05:30,2643
0.0,285.97,0.0,0.0,90,2.0,1.0,2012-10-24T05:00:00.000+05:30,2643
0.0,285.73,0.0,0.0,90,2.0,1.0,2012-10-24T06:00:00.000+05:30,5593
0.0,285.73,0.0,0.0,90,3.0,9.0,2012-10-24T06:00:00.000+05:30,5593
0.0,285.73,0.0,0.0,90,7.0,22.0,2012-10-24T06:00:00.000+05:30,5593
0.0,285.73,0.0,0.0,90,7.0,13.0,2012-10-24T06:00:00.000+05:30,5593
0.0,285.5,0.0,0.0,90,3.0,5.0,2012-10-24T07:00:00.000+05:30,5722
0.0,285.5,0.0,0.0,90,2.0,1.0,2012-10-24T07:00:00.000+05:30,5722
0.0,285.55,0.0,0.0,90,5.0,11.0,2012-10-24T08:00:00.000+05:30,5607
0.0,285.55,0.0,0.0,90,3.0,5.0,2012-10-24T08:00:00.000+05:30,5607
0.0,285.55,0.0,0.0,90,2.0,1.0,2012-10-24T08:00:00.000+05:30,5607
0.0,285.55,0.0,0.0,90,7.0,13.0,2012-10-24T08:00:00.000+05:30,5607
0.0,285.93,0.0,0.0,90,5.0,11.0,2012-10-24T09:00:00.000+05:30,5492
0.0,285.93,0.0,0.0,90,3.0,9.0,2012-10-24T09:00:00.000+05:30,5492
0.0,285.93,0.0,0.0,90,2.0,1.0,2012-10-24T09:00:00.000+05:30,5492
0.0,286.34,0.0,0.0,90,2.0,1.0,2012-10-24T10:00:00.000+05:30,4542
0.0,286.82,0.0,0.0,90,8.0,12.0,2012-10-24T11:00:00.000+05:30,4720
0.0,286.82,0.0,0.0,90,2.0,1.0,2012-10-24T11:00:00.000+05:30,4720
0.0,288.36,0.0,0.0,90,6.0,10.0,2012-10-24T12:00:00.000+05:30,4982
0.0,288.36,0.0,0.0,90,8.0,12.0,2012-10-24T12:00:00.000+05:30,4982
0.0,288.36,0.0,0.0,90,2.0,1.0,2012-10-24T12:00:00.000+05:30,4982
0.0,289.08,0.0,0.0,90,8.0,12.0,2012-10-24T13:00:00.000+05:30,5032
0.0,289.08,0.0,0.0,90,6.0,10.0,2012-10-24T13:00:00.000+05:30,5032
0.0,289.08,0.0,0.0,90,2.0,1.0,2012-10-24T13:00:00.000+05:30,5032
0.0,289.88,0.0,0.0,90,2.0,1.0,2012-10-24T14:00:00.000+05:30,5212
0.0,289.88,0.0,0.0,90,6.0,10.0,2012-10-24T14:00:00.000+05:30,5212
0.0,290.24,0.0,0.0,90,2.0,1.0,2012-10-24T15:00:00.000+05:30,5661
0.0,290.24,0.0,0.0,90,3.0,9.0,2012-10-24T15:00:00.000+05:30,5661
0.0,290.24,0.0,0.0,90,6.0,10.0,2012-10-24T15:00:00.000+05:30,5661
0.0,290.01,0.0,0.0,90,2.0,1.0,2012-10-24T16:00:00.000+05:30,5812
0.0,289.62,0.0,0.0,90,2.0,1.0,2012-10-24T17:00:00.000+05:30,5855
0.0,289.62,0.0,0.0,90,6.0,10.0,2012-10-24T17:00:00.000+05:30,5855
0.0,289.61,0.0,0.0,90,2.0,1.0,2012-10-24T18:00:00.000+05:30,4416
0.0,289.61,0.0,0.0,90,6.0,10.0,2012-10-24T18:00:00.000+05:30,4416
0.0,289.06,0.0,0.0,90,2.0,1.0,2012-10-24T19:00:00.000+05:30,3118
